12
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
0.36,-0.95,-0.47,0.09,0.43,0.88,-0.65,-4.8,0.4,-0.71,-0.33,0.28,-2.68,-0.47,0.86,-0.89,-0.6,0.72,-0.83,1.34,-0.53,
