11
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.24,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.19,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-2.99,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-3.48,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-5.0,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-5.09,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-5.8,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-5.85,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-5.0,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.24,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
0.68,-0.66,-0.86,0.81,-0.0,0.47,-4.54,-0.66,0.59,0.25,-0.39,0.77,0.62,-0.05,-1.63,-0.34,0.48,0.36,-0.32,-0.58,-0.15,
